series_code,category,price_type,adjustment_type,date,sales_value,price_flag,seasonal_adjusted,year,month,quarter
con_act,,At constant prices,Actual values,2015-10-01,87749.0,Constant,False,2015,10,2015Q4
con_seas,,At constant prices,Seasonally adjusted values,2015-10-01,89388.0,Constant,False,2015,10,2015Q4
cur_act,,At current prices,Actual values,2015-10-01,77342.0,Current,False,2015,10,2015Q4
cur_seas,,At current prices,Seasonally adjusted values,2015-10-01,78796.0,Current,False,2015,10,2015Q4
sales621C,General dealers,At current prices,Actual values,2015-10-01,31857.0,Current,False,2015,10,2015Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2015-10-01,6783.0,Current,False,2015,10,2015Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2015-10-01,5351.0,Current,False,2015,10,2015Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2015-10-01,11496.0,Current,False,2015,10,2015Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2015-10-01,3008.0,Current,False,2015,10,2015Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2015-10-01,7764.0,Current,False,2015,10,2015Q4
sales6239,All other retailers,At current prices,Actual values,2015-10-01,11083.0,Current,False,2015,10,2015Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2015-10-01,34064.0,Current,True,2015,10,2015Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2015-10-01,6766.0,Current,True,2015,10,2015Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2015-10-01,5208.0,Current,True,2015,10,2015Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2015-10-01,11697.0,Current,True,2015,10,2015Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2015-10-01,2927.0,Current,True,2015,10,2015Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2015-10-01,7287.0,Current,True,2015,10,2015Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2015-10-01,10848.0,Current,True,2015,10,2015Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2015-10-01,40467.0,Constant,True,2015,10,2015Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2015-10-01,8409.0,Constant,True,2015,10,2015Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2015-10-01,6179.0,Constant,True,2015,10,2015Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2015-10-01,12519.0,Constant,True,2015,10,2015Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2015-10-01,2812.0,Constant,True,2015,10,2015Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2015-10-01,7924.0,Constant,True,2015,10,2015Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2015-10-01,11078.0,Constant,True,2015,10,2015Q4
con_S621C,General dealers,At constant prices,Actual values,2015-11-01,41813.0,Constant,False,2015,11,2015Q4
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2015-11-01,8603.0,Constant,False,2015,11,2015Q4
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2015-11-01,6024.0,Constant,False,2015,11,2015Q4
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2015-11-01,14245.0,Constant,False,2015,11,2015Q4
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2015-11-01,3107.0,Constant,False,2015,11,2015Q4
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2015-11-01,9558.0,Constant,False,2015,11,2015Q4
con_S6239,All other retailers,At constant prices,Actual values,2015-11-01,11259.0,Constant,False,2015,11,2015Q4
con_act,,At constant prices,Actual values,2015-11-01,94609.0,Constant,False,2015,11,2015Q4
con_seas,,At constant prices,Seasonally adjusted values,2015-11-01,88535.0,Constant,False,2015,11,2015Q4
cur_act,,At current prices,Actual values,2015-11-01,83613.0,Current,False,2015,11,2015Q4
cur_seas,,At current prices,Seasonally adjusted values,2015-11-01,78228.0,Current,False,2015,11,2015Q4
sales621C,General dealers,At current prices,Actual values,2015-11-01,35225.0,Current,False,2015,11,2015Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2015-11-01,6927.0,Current,False,2015,11,2015Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2015-11-01,5072.0,Current,False,2015,11,2015Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2015-11-01,13315.0,Current,False,2015,11,2015Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2015-11-01,3254.0,Current,False,2015,11,2015Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2015-11-01,8794.0,Current,False,2015,11,2015Q4
sales6239,All other retailers,At current prices,Actual values,2015-11-01,11027.0,Current,False,2015,11,2015Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2015-11-01,33506.0,Current,True,2015,11,2015Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2015-11-01,6742.0,Current,True,2015,11,2015Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2015-11-01,5184.0,Current,True,2015,11,2015Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2015-11-01,11886.0,Current,True,2015,11,2015Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2015-11-01,2860.0,Current,True,2015,11,2015Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2015-11-01,7502.0,Current,True,2015,11,2015Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2015-11-01,10548.0,Current,True,2015,11,2015Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2015-11-01,39757.0,Constant,True,2015,11,2015Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2015-11-01,8325.0,Constant,True,2015,11,2015Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2015-11-01,6140.0,Constant,True,2015,11,2015Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2015-11-01,12723.0,Constant,True,2015,11,2015Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2015-11-01,2697.0,Constant,True,2015,11,2015Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2015-11-01,8136.0,Constant,True,2015,11,2015Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2015-11-01,10756.0,Constant,True,2015,11,2015Q4
con_S621C,General dealers,At constant prices,Actual values,2015-12-01,55350.0,Constant,False,2015,12,2015Q4
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2015-12-01,12262.0,Constant,False,2015,12,2015Q4
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2015-12-01,6867.0,Constant,False,2015,12,2015Q4
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2015-12-01,21139.0,Constant,False,2015,12,2015Q4
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2015-12-01,4411.0,Constant,False,2015,12,2015Q4
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2015-12-01,8566.0,Constant,False,2015,12,2015Q4
con_S6239,All other retailers,At constant prices,Actual values,2015-12-01,13917.0,Constant,False,2015,12,2015Q4
con_act,,At constant prices,Actual values,2015-12-01,122512.0,Constant,False,2015,12,2015Q4
con_seas,,At constant prices,Seasonally adjusted values,2015-12-01,90179.0,Constant,False,2015,12,2015Q4
cur_act,,At current prices,Actual values,2015-12-01,108367.0,Current,False,2015,12,2015Q4
cur_seas,,At current prices,Seasonally adjusted values,2015-12-01,80162.0,Current,False,2015,12,2015Q4
sales621C,General dealers,At current prices,Actual values,2015-12-01,46750.0,Current,False,2015,12,2015Q4
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2015-12-01,9915.0,Current,False,2015,12,2015Q4
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2015-12-01,5788.0,Current,False,2015,12,2015Q4
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2015-12-01,19841.0,Current,False,2015,12,2015Q4
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2015-12-01,4593.0,Current,False,2015,12,2015Q4
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2015-12-01,7863.0,Current,False,2015,12,2015Q4
sales6239,All other retailers,At current prices,Actual values,2015-12-01,13617.0,Current,False,2015,12,2015Q4
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2015-12-01,34583.0,Current,True,2015,12,2015Q4
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2015-12-01,6630.0,Current,True,2015,12,2015Q4
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2015-12-01,5248.0,Current,True,2015,12,2015Q4
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2015-12-01,12115.0,Current,True,2015,12,2015Q4
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2015-12-01,3081.0,Current,True,2015,12,2015Q4
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2015-12-01,7443.0,Current,True,2015,12,2015Q4
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2015-12-01,11061.0,Current,True,2015,12,2015Q4
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2015-12-01,40622.0,Constant,True,2015,12,2015Q4
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2015-12-01,8167.0,Constant,True,2015,12,2015Q4
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2015-12-01,6204.0,Constant,True,2015,12,2015Q4
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2015-12-01,12867.0,Constant,True,2015,12,2015Q4
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2015-12-01,2945.0,Constant,True,2015,12,2015Q4
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2015-12-01,8103.0,Constant,True,2015,12,2015Q4
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2015-12-01,11271.0,Constant,True,2015,12,2015Q4
con_S621C,General dealers,At constant prices,Actual values,2016-01-01,36831.0,Constant,False,2016,1,2016Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-01-01,7780.0,Constant,False,2016,1,2016Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-01-01,6219.0,Constant,False,2016,1,2016Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-01-01,11914.0,Constant,False,2016,1,2016Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-01-01,2564.0,Constant,False,2016,1,2016Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-01-01,7149.0,Constant,False,2016,1,2016Q1
con_S6239,All other retailers,At constant prices,Actual values,2016-01-01,11737.0,Constant,False,2016,1,2016Q1
con_act,,At constant prices,Actual values,2016-01-01,84194.0,Constant,False,2016,1,2016Q1
con_seas,,At constant prices,Seasonally adjusted values,2016-01-01,90668.0,Constant,False,2016,1,2016Q1
cur_act,,At current prices,Actual values,2016-01-01,75211.0,Current,False,2016,1,2016Q1
cur_seas,,At current prices,Seasonally adjusted values,2016-01-01,81000.0,Current,False,2016,1,2016Q1
sales621C,General dealers,At current prices,Actual values,2016-01-01,31548.0,Current,False,2016,1,2016Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-01-01,6420.0,Current,False,2016,1,2016Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-01-01,5243.0,Current,False,2016,1,2016Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-01-01,11241.0,Current,False,2016,1,2016Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-01-01,2668.0,Current,False,2016,1,2016Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-01-01,6549.0,Current,False,2016,1,2016Q1
sales6239,All other retailers,At current prices,Actual values,2016-01-01,11542.0,Current,False,2016,1,2016Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-01-01,34611.0,Current,True,2016,1,2016Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-01-01,6941.0,Current,True,2016,1,2016Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-01-01,5246.0,Current,True,2016,1,2016Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-01-01,12253.0,Current,True,2016,1,2016Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-01-01,2972.0,Current,True,2016,1,2016Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-01-01,7513.0,Current,True,2016,1,2016Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-01-01,11465.0,Current,True,2016,1,2016Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-01-01,40342.0,Constant,True,2016,1,2016Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-01-01,8460.0,Constant,True,2016,1,2016Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-01-01,6182.0,Constant,True,2016,1,2016Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-01-01,13036.0,Constant,True,2016,1,2016Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-01-01,2853.0,Constant,True,2016,1,2016Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-01-01,8186.0,Constant,True,2016,1,2016Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-01-01,11610.0,Constant,True,2016,1,2016Q1
con_S621C,General dealers,At constant prices,Actual values,2016-02-01,38651.0,Constant,False,2016,2,2016Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-02-01,7278.0,Constant,False,2016,2,2016Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-02-01,5781.0,Constant,False,2016,2,2016Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-02-01,11116.0,Constant,False,2016,2,2016Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-02-01,2489.0,Constant,False,2016,2,2016Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-02-01,8079.0,Constant,False,2016,2,2016Q1
con_S6239,All other retailers,At constant prices,Actual values,2016-02-01,10901.0,Constant,False,2016,2,2016Q1
con_act,,At constant prices,Actual values,2016-02-01,84295.0,Constant,False,2016,2,2016Q1
con_seas,,At constant prices,Seasonally adjusted values,2016-02-01,89979.0,Constant,False,2016,2,2016Q1
cur_act,,At current prices,Actual values,2016-02-01,76027.0,Current,False,2016,2,2016Q1
cur_seas,,At current prices,Seasonally adjusted values,2016-02-01,81188.0,Current,False,2016,2,2016Q1
sales621C,General dealers,At current prices,Actual values,2016-02-01,33602.0,Current,False,2016,2,2016Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-02-01,6082.0,Current,False,2016,2,2016Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-02-01,4904.0,Current,False,2016,2,2016Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-02-01,10581.0,Current,False,2016,2,2016Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-02-01,2622.0,Current,False,2016,2,2016Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-02-01,7434.0,Current,False,2016,2,2016Q1
sales6239,All other retailers,At current prices,Actual values,2016-02-01,10802.0,Current,False,2016,2,2016Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-02-01,35049.0,Current,True,2016,2,2016Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-02-01,6927.0,Current,True,2016,2,2016Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-02-01,5282.0,Current,True,2016,2,2016Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-02-01,12250.0,Current,True,2016,2,2016Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-02-01,3025.0,Current,True,2016,2,2016Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-02-01,7681.0,Current,True,2016,2,2016Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-02-01,10973.0,Current,True,2016,2,2016Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-02-01,40387.0,Constant,True,2016,2,2016Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-02-01,8333.0,Constant,True,2016,2,2016Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-02-01,6193.0,Constant,True,2016,2,2016Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-02-01,12873.0,Constant,True,2016,2,2016Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-02-01,2879.0,Constant,True,2016,2,2016Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-02-01,8293.0,Constant,True,2016,2,2016Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-02-01,11021.0,Constant,True,2016,2,2016Q1
con_S621C,General dealers,At constant prices,Actual values,2016-03-01,40427.0,Constant,False,2016,3,2016Q1
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-03-01,7755.0,Constant,False,2016,3,2016Q1
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-03-01,6078.0,Constant,False,2016,3,2016Q1
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-03-01,10682.0,Constant,False,2016,3,2016Q1
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-03-01,2531.0,Constant,False,2016,3,2016Q1
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-03-01,7598.0,Constant,False,2016,3,2016Q1
con_S6239,All other retailers,At constant prices,Actual values,2016-03-01,11007.0,Constant,False,2016,3,2016Q1
con_act,,At constant prices,Actual values,2016-03-01,86078.0,Constant,False,2016,3,2016Q1
con_seas,,At constant prices,Seasonally adjusted values,2016-03-01,88999.0,Constant,False,2016,3,2016Q1
cur_act,,At current prices,Actual values,2016-03-01,78163.0,Current,False,2016,3,2016Q1
cur_seas,,At current prices,Seasonally adjusted values,2016-03-01,81054.0,Current,False,2016,3,2016Q1
sales621C,General dealers,At current prices,Actual values,2016-03-01,35563.0,Current,False,2016,3,2016Q1
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-03-01,6543.0,Current,False,2016,3,2016Q1
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-03-01,5271.0,Current,False,2016,3,2016Q1
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-03-01,10229.0,Current,False,2016,3,2016Q1
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-03-01,2677.0,Current,False,2016,3,2016Q1
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-03-01,6939.0,Current,False,2016,3,2016Q1
sales6239,All other retailers,At current prices,Actual values,2016-03-01,10942.0,Current,False,2016,3,2016Q1
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-03-01,35133.0,Current,True,2016,3,2016Q1
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-03-01,6784.0,Current,True,2016,3,2016Q1
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-03-01,5299.0,Current,True,2016,3,2016Q1
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-03-01,12424.0,Current,True,2016,3,2016Q1
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-03-01,2912.0,Current,True,2016,3,2016Q1
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-03-01,7379.0,Current,True,2016,3,2016Q1
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-03-01,11123.0,Current,True,2016,3,2016Q1
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-03-01,40051.0,Constant,True,2016,3,2016Q1
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-03-01,7954.0,Constant,True,2016,3,2016Q1
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-03-01,6155.0,Constant,True,2016,3,2016Q1
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-03-01,12933.0,Constant,True,2016,3,2016Q1
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-03-01,2769.0,Constant,True,2016,3,2016Q1
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-03-01,7959.0,Constant,True,2016,3,2016Q1
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-03-01,11178.0,Constant,True,2016,3,2016Q1
con_S621C,General dealers,At constant prices,Actual values,2016-04-01,35806.0,Constant,False,2016,4,2016Q2
con_S6220,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Actual values,2016-04-01,7984.0,Constant,False,2016,4,2016Q2
con_S6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Actual values,2016-04-01,6429.0,Constant,False,2016,4,2016Q2
con_S6232,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Actual values,2016-04-01,12958.0,Constant,False,2016,4,2016Q2
con_S6233,"Retailers in household furniture,appliances and equipment",At constant prices,Actual values,2016-04-01,2571.0,Constant,False,2016,4,2016Q2
con_S6234,"Retailers in hardware,paint and glass",At constant prices,Actual values,2016-04-01,7699.0,Constant,False,2016,4,2016Q2
con_S6239,All other retailers,At constant prices,Actual values,2016-04-01,10872.0,Constant,False,2016,4,2016Q2
con_act,,At constant prices,Actual values,2016-04-01,84319.0,Constant,False,2016,4,2016Q2
con_seas,,At constant prices,Seasonally adjusted values,2016-04-01,89804.0,Constant,False,2016,4,2016Q2
cur_act,,At current prices,Actual values,2016-04-01,77753.0,Current,False,2016,4,2016Q2
cur_seas,,At current prices,Seasonally adjusted values,2016-04-01,82256.0,Current,False,2016,4,2016Q2
sales621C,General dealers,At current prices,Actual values,2016-04-01,32038.0,Current,False,2016,4,2016Q2
sales6220,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Actual values,2016-04-01,6837.0,Current,False,2016,4,2016Q2
sales6231,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Actual values,2016-04-01,5598.0,Current,False,2016,4,2016Q2
sales6232,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Actual values,2016-04-01,12507.0,Current,False,2016,4,2016Q2
sales6233,"Retailers in household furniture,appliances and equipment",At current prices,Actual values,2016-04-01,2729.0,Current,False,2016,4,2016Q2
sales6234,"Retailers in hardware,paint and glass",At current prices,Actual values,2016-04-01,7064.0,Current,False,2016,4,2016Q2
sales6239,All other retailers,At current prices,Actual values,2016-04-01,10980.0,Current,False,2016,4,2016Q2
sales621C_D11,General dealers,At current prices,Seasonally adjusted values,2016-04-01,35348.0,Current,True,2016,4,2016Q2
sales6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At current prices,Seasonally adjusted values,2016-04-01,7027.0,Current,True,2016,4,2016Q2
sales6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At current prices,Seasonally adjusted values,2016-04-01,5419.0,Current,True,2016,4,2016Q2
sales6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At current prices,Seasonally adjusted values,2016-04-01,12335.0,Current,True,2016,4,2016Q2
sales6233_D11,"Retailers in household furniture,appliances and equipment",At current prices,Seasonally adjusted values,2016-04-01,3040.0,Current,True,2016,4,2016Q2
sales6234_D11,"Retailers in hardware,paint and glass",At current prices,Seasonally adjusted values,2016-04-01,7664.0,Current,True,2016,4,2016Q2
sales6239_D11,All other retailers,At current prices,Seasonally adjusted values,2016-04-01,11423.0,Current,True,2016,4,2016Q2
con_S621C_D11,General dealers,At constant prices,Seasonally adjusted values,2016-04-01,39709.0,Constant,True,2016,4,2016Q2
con_S6220_D11,"Retailers of food, beverages and tobacco in specialised stores",At constant prices,Seasonally adjusted values,2016-04-01,8397.0,Constant,True,2016,4,2016Q2
con_S6231_D11,"Retailers in pharmaceutical and medical goods,cosmetics and toiletries",At constant prices,Seasonally adjusted values,2016-04-01,6241.0,Constant,True,2016,4,2016Q2
con_S6232_D11,"Retailers in textiles,clothing,footwear and leather goods",At constant prices,Seasonally adjusted values,2016-04-01,12847.0,Constant,True,2016,4,2016Q2
con_S6233_D11,"Retailers in household furniture,appliances and equipment",At constant prices,Seasonally adjusted values,2016-04-01,2877.0,Constant,True,2016,4,2016Q2
con_S6234_D11,"Retailers in hardware,paint and glass",At constant prices,Seasonally adjusted values,2016-04-01,8391.0,Constant,True,2016,4,2016Q2
con_S6239_D11,All other retailers,At constant prices,Seasonally adjusted values,2016-04-01,11344.0,Constant,True,2016,4,2016Q2
